Date,City,Country,Temperature,Humidity,Pressure,Weather,Wind Speed,Latitude,Longitude
2024-04-22 13:07:11,Pune,IN,33.97,27,1006,scattered clouds,1.15,18.5196,73.8553
2024-04-22 13:07:12,Pyongyang,KP,17.75,51,1014,scattered clouds,2.22,39.0339,125.7543
2024-04-22 13:07:12,Quebec City,CA,-4.51,65,1014,clear sky,2.24,46.8123,-71.2145
2024-04-22 13:07:13,Quito,EC,8.53,95,1017,light rain,0.52,-0.2299,-78.5249
2024-04-22 13:07:13,Rabat,MA,24.04,35,1012,few clouds,4.12,33.9911,-6.8401
2024-04-22 13:07:14,Raleigh,US,7.22,93,1019,broken clouds,3.09,35.7721,-78.6386
2024-04-22 13:07:15,Recife,BR,29.02,89,1012,scattered clouds,2.57,-8.0539,-34.8811
2024-04-22 13:07:15,Reykjavik,IS,6.81,70,1033,few clouds,1.03,64.1355,-21.8954
2024-04-22 13:07:16,Riga,LV,1.4,96,1008,moderate rain,7.2,57,24.0833
2024-04-22 13:07:16,Rio de Janeiro,BR,21.98,83,1015,clear sky,2.06,-22.9028,-43.2075
2024-04-22 13:07:17,Riyadh,SA,34.08,11,1008,clear sky,7.22,24.6877,46.7219
2024-04-22 13:07:17,Rome,US,3.92,85,1021,clear sky,1.79,34.257,-85.1647
2024-04-22 13:07:18,Rotterdam,NL,9.13,64,1025,overcast clouds,4.12,51.9225,4.4792
2024-04-22 13:07:18,Sacramento,US,13.83,91,1009,clear sky,0,38.4666,-121.3177
2024-04-22 13:07:19,St. Louis,US,3.44,81,1023,clear sky,0,38.6273,-90.1979
2024-04-22 13:07:19,St. Petersburg,RU,6.29,86,1007,overcast clouds,4,59.8944,30.2642
2024-04-22 13:07:20,Salt Lake City,US,11.18,62,1015,scattered clouds,3.6,40.7608,-111.8911
2024-04-22 13:07:20,San Antonio,US,11.51,76,1023,broken clouds,2.57,29.4241,-98.4936
2024-04-22 13:07:21,San Diego,US,15.07,90,1011,mist,3.09,32.7153,-117.1573
2024-04-22 13:07:22,San Francisco,US,12.16,87,1010,clear sky,3.58,37.7749,-122.4194
2024-04-22 13:07:22,San Jose,US,13.1,82,1010,clear sky,0,37.3394,-121.895
2024-04-22 13:07:23,San Juan,AR,11.99,69,1012,clear sky,2.51,-31.5375,-68.5364
2024-04-22 13:07:23,San Salvador,SV,21.04,100,1012,broken clouds,0.99,13.6894,-89.1872
2024-04-22 13:07:24,Santiago,CL,12.34,67,979,broken clouds,2.06,-33.4569,-70.6483
2024-04-22 13:07:24,Santo Domingo,DO,23.76,87,1014,few clouds,1.34,18.5001,-69.9886
2024-04-22 13:07:25,Sao Paulo,BR,21.36,79,1020,clear sky,0.89,-23.5475,-46.6361
2024-04-22 13:07:25,Sapporo,JP,7.33,67,1019,scattered clouds,2.52,43.0642,141.3469
2024-04-22 13:07:26,Seattle,US,6.35,82,1025,broken clouds,1.79,47.6062,-122.3321
2024-04-22 13:07:26,Seoul,KR,21.66,41,1014,broken clouds,1.07,37.5683,126.9778
2024-04-22 13:07:27,Shanghai,CN,18.88,85,1010,light rain,4,31.2222,121.4581
2024-04-22 13:07:28,Shenyang,CN,20.01,45,1011,scattered clouds,3,41.7922,123.4328
2024-04-22 13:07:28,Shenzhen,CN,25.61,92,1007,overcast clouds,3.44,22.5455,114.0683
2024-04-22 13:07:29,Shiraz,IR,25.69,25,1017,scattered clouds,6.17,29.6036,52.5388
2024-04-22 13:07:29,Singapore,SG,29.99,79,1005,broken clouds,2.57,1.2897,103.8501
2024-04-22 13:07:30,Sofia,BG,13.79,48,1019,broken clouds,3.6,42.6975,23.3242
2024-04-22 13:07:30,Stockholm,SE,0.69,63,1024,broken clouds,5.66,59.3326,18.0649
2024-04-22 13:07:31,Stuttgart,DE,8.43,52,1020,few clouds,4.63,48.7823,9.177
2024-04-22 13:07:31,Suva,FJ,27.71,94,1010,broken clouds,1.54,-18.1416,178.4415
2024-04-22 13:07:32,Sydney,AU,16.46,85,1026,clear sky,0.51,-33.8679,151.2073
2024-04-22 13:07:32,Taipei,TW,26.38,63,1006,light rain,1.54,25.0478,121.5319
2024-04-22 13:07:33,Tallinn,EE,0.35,91,1013,snow,6.17,59.437,24.7535
2024-04-22 13:07:33,Tampa,US,20.6,82,1015,overcast clouds,5.66,27.9475,-82.4584
2024-04-22 13:07:34,Tashkent,UZ,25.97,41,1013,scattered clouds,3.09,41.2646,69.2163
2024-04-22 13:07:34,Tbilisi,GE,27.84,23,1015,scattered clouds,6.17,41.6941,44.8337
2024-04-22 13:07:35,Tehran,IR,25.67,19,1014,scattered clouds,3.09,35.6944,51.4215
2024-04-22 13:07:35,Tel Aviv,IL,25.14,50,1018,clear sky,5.14,32.0833,34.8
2024-04-22 13:07:36,Thessaloniki,GR,18.04,48,1016,few clouds,2.57,40.6403,22.9439
2024-04-22 13:07:36,Tianjin,CN,19.97,52,1007,light rain,5,39.1422,117.1767
2024-04-22 13:07:37,Tokyo,JP,16.66,79,1012,broken clouds,5.14,35.6895,139.6917
2024-04-22 13:07:37,Toronto,CA,1.01,66,1018,clear sky,4.12,43.7001,-79.4163
2024-04-22 13:07:38,Toulouse,FR,11.92,37,1022,clear sky,5.66,43.6043,1.4437
2024-04-22 13:07:38,Tripoli,LY,19.36,71,1008,overcast clouds,5.03,32.8752,13.1875
2024-04-22 13:07:39,Tucson,US,18.57,30,1014,clear sky,2.57,32.2217,-110.9265
2024-04-22 13:07:40,Tunis,TN,19.89,19,1009,broken clouds,9.3,34,9
2024-04-22 13:07:40,Turin,IT,1.69,87,1016,snow,1.39,45.1333,7.3667
2024-04-22 13:07:41,Ulaanbaatar,MN,5.07,45,1011,scattered clouds,5,47.9077,106.8832
2024-04-22 13:07:41,Valencia,ES,14.63,58,1015,few clouds,5.12,39.3333,-0.8333
2024-04-22 13:07:42,Vancouver,CA,4.81,84,1025,scattered clouds,1.79,49.2497,-123.1193
2024-04-22 13:07:42,Vienna,AT,8.1,64,1021,broken clouds,6.26,48.2085,16.3721
2024-04-22 13:07:43,Vientiane,LA,38.11,45,1001,few clouds,2.06,17.9667,102.6
2024-04-22 13:07:43,Vilnius,LT,0.49,100,1008,light rain and snow,5.14,54.6892,25.2798
2024-04-22 13:07:44,Warsaw,PL,5.28,62,1016,broken clouds,5.66,52.2298,21.0118
2024-04-22 13:07:44,Washington D.C.,US,3.41,70,1018,few clouds,4.12,38.8951,-77.0364
2024-04-22 13:07:45,Wellington,NZ,11.75,77,1017,broken clouds,7.2,-41.2866,174.7756
2024-04-22 13:07:45,Wuhan,CN,25.62,59,1007,moderate rain,2.02,30.5833,114.2667
2024-04-22 13:07:46,Xi'an,CN,24.64,43,1007,overcast clouds,2.46,34.2583,108.9286
2024-04-22 13:07:46,Yangon,MM,35.98,67,1003,scattered clouds,1.54,16.8053,96.1561
2024-04-22 13:07:47,Yerevan,AM,25.09,17,1016,few clouds,1.03,40.1811,44.5136
2024-04-22 13:07:48,Zagreb,HR,11.62,47,1017,broken clouds,4.63,45.8131,15.9775
2024-04-22 13:07:48,Zurich,CH,2.83,88,1017,broken clouds,3.6,47.3667,8.55
2024-04-22 23:58:27,Abidjan,CI,27.98,89,1011,few clouds,1.54,5.3094,-4.0197
2024-04-22 23:58:28,Abu Dhabi,AE,29.5,37,1006,clear sky,3.09,24.4667,54.3667
2024-04-22 23:58:29,Abuja,NG,27.08,65,1010,overcast clouds,2.4,9.0574,7.4898
2024-04-22 23:58:29,Accra,GH,30.23,79,1010,light rain,6.69,5.556,-0.1969
2024-04-22 23:58:30,Adelaide,AU,17.85,45,1018,clear sky,4.63,-34.9333,138.6
2024-04-22 23:58:30,Ahmedabad,IN,28.02,42,1007,smoke,2.57,23.0333,72.6167
2024-04-22 23:58:31,Alexandria,EG,19.3,53,1017,broken clouds,5.23,31.2156,29.9553
2024-04-22 23:58:31,Algiers,DZ,13.9,72,1016,broken clouds,6.17,36.7525,3.042
2024-04-22 23:58:32,Almaty,KZ,11.95,82,1014,few clouds,2,43.25,76.95
2024-04-22 23:58:33,Amman,JO,20.05,37,1022,dust,1.03,31.9552,35.945
2024-04-22 23:58:33,Amsterdam,NL,4.36,67,1024,few clouds,3.6,52.374,4.8897
2024-04-22 23:58:34,Ankara,TR,14.56,50,1018,broken clouds,0.45,39.9199,32.8543
2024-04-22 23:58:34,Antananarivo,MG,19.98,94,1021,light rain,3.6,-18.9137,47.5361
2024-04-22 23:58:35,Antwerp,BE,4.09,66,1024,overcast clouds,2.24,51.2199,4.4035
2024-04-22 23:58:35,Aqaba,JO,23.92,17,1017,clear sky,5.66,29.5267,35.0078
2024-04-22 23:58:36,Asuncion,PY,26.25,83,1007,broken clouds,2.06,-25.3007,-57.6359
2024-04-22 23:58:36,Athens,GR,18.87,77,1014,few clouds,3.58,37.9795,23.7162
2024-04-22 23:58:37,Atlanta,US,18.36,35,1020,clear sky,1.79,33.749,-84.388
2024-04-22 23:58:38,Auckland,NZ,17.23,68,1022,clear sky,1.34,-36.8667,174.7667
2024-04-22 23:58:38,Baghdad,IQ,24.95,33,1014,clear sky,5.66,33.3406,44.4009
2024-04-22 23:58:39,Baku,AZ,19.03,52,1017,clear sky,6.17,40.3777,49.892
2024-04-22 23:58:39,Baltimore,US,17.35,29,1017,clear sky,1.79,39.2904,-76.6122
2024-04-22 23:58:40,Bangalore,IN,26.8,69,1013,clear sky,1.54,12.9762,77.6033
2024-04-22 23:58:40,Bangkok,TH,31.27,71,1005,scattered clouds,5.8,13.75,100.5167
2024-04-22 23:58:41,Barcelona,ES,9.67,82,1018,broken clouds,3.09,41.3888,2.159
2024-04-22 23:58:41,Basel,CH,4.06,82,1019,clear sky,4.63,47.5584,7.5733
2024-04-22 23:58:42,Beijing,CN,11.94,73,1011,moderate rain,4.47,39.9075,116.3972
2024-04-22 23:58:42,Beirut,LB,19.41,60,1021,clear sky,0.51,33.8889,35.4944
2024-04-22 23:58:43,Belgrade,RS,8.56,75,1015,light rain,4.12,44.804,20.4651
2024-04-22 23:58:43,Belize City,BZ,30.01,72,1012,few clouds,5.66,17.4995,-88.1976
2024-04-22 23:58:44,Bengaluru,IN,26.8,69,1013,clear sky,1.54,12.9762,77.6033
2024-04-22 23:58:45,Berlin,DE,2.24,90,1022,broken clouds,2.68,52.5244,13.4105
2024-04-22 23:58:45,Bilbao,ES,9.86,58,1025,broken clouds,4.92,43.2627,-2.9253
2024-04-22 23:58:46,Birmingham,US,19.39,33,1021,clear sky,0.89,33.5207,-86.8025
2024-04-22 23:58:46,Bogota,CO,14.73,88,1026,light intensity drizzle,3.6,4.6097,-74.0817
2024-04-22 23:58:47,Boise,US,16.83,24,1017,broken clouds,1.79,43.6135,-116.2035
2024-04-22 23:58:47,Bombay,IN,28.99,65,1008,haze,3.6,19.0144,72.8479
2024-04-22 23:58:48,Bordeaux,FR,7.15,61,1023,clear sky,1.54,44.8404,-0.5805
2024-04-22 23:58:48,Boston,US,13.47,22,1017,clear sky,2.24,42.3584,-71.0598
2024-04-22 23:58:49,Brasilia,BR,24.51,20,1014,broken clouds,2.06,-15.7797,-47.9297
2024-04-22 23:58:49,Brisbane,AU,18,94,1023,light intensity shower rain,3.6,-27.4679,153.0281
2024-04-22 23:58:50,Bristol,US,12.86,35,1016,clear sky,3.13,41.8334,-71.1662
2024-04-22 23:58:50,Brussels,BE,3.15,80,1023,clear sky,0.51,50.8504,4.3488
2024-04-22 23:58:51,Bucharest,RO,8.54,92,1017,clear sky,3.13,44.4323,26.1063
2024-04-22 23:58:51,Budapest,HU,8.19,79,1018,few clouds,3.6,47.498,19.0399
2024-04-22 23:58:52,Buenos Aires,AR,19.23,88,1010,overcast clouds,12.52,-34.6132,-58.3772
2024-04-22 23:58:52,Bursa,TR,11.02,57,1019,overcast clouds,2.14,40.1667,29.0833
2024-04-22 23:58:53,Busan,KR,12.99,71,1014,broken clouds,5.66,35.1028,129.0403
2024-04-22 23:58:54,Cairo,EG,23.42,43,1017,clear sky,3.09,30.0626,31.2497
2024-04-22 23:58:54,Calgary,CA,13.52,25,1011,broken clouds,7.72,51.0501,-114.0853
2024-04-22 23:58:55,Cambridge,CA,13.34,39,1016,clear sky,5.14,43.3601,-80.3127
2024-04-22 23:58:55,Campinas,BR,26.89,41,1016,clear sky,2.57,-22.9056,-47.0608
2024-04-22 23:58:56,Canberra,AU,12.25,91,1026,clear sky,0.74,-35.2835,149.1281
2024-04-22 23:58:56,Cape Town,ZA,14.69,84,1018,clear sky,0.51,-33.9258,18.4232
2024-04-22 23:58:57,Caracas,VE,23.67,84,1010,broken clouds,2.06,10.488,-66.8792
2024-04-22 23:58:57,Casablanca,MA,18.12,82,1015,few clouds,3.73,33.5928,-7.6192
2024-04-22 23:58:58,Changsha,CN,18.09,90,1011,overcast clouds,3.16,28.2,112.9667
2024-04-22 23:58:59,Chengdu,CN,15.94,82,1015,few clouds,3,30.6667,104.0667
2024-04-22 23:58:59,Chennai,IN,29.09,85,1006,scattered clouds,4.02,13.0878,80.2785
2024-04-22 23:59:00,Chicago,US,19.09,23,1014,overcast clouds,3.13,41.85,-87.65
2024-04-22 23:59:00,Chittagong,BD,26.49,92,1005,scattered clouds,3.64,22.9167,91.5
2024-04-22 23:59:01,Chongqing,CN,17.81,97,978,overcast clouds,3,29.5628,106.5528
2024-04-22 23:59:02,Christchurch,NZ,11.09,80,1027,clear sky,2.06,-43.5333,172.6333
2024-04-22 23:59:02,Cincinnati,US,17.67,31,1011,clear sky,2.06,39.162,-84.4569
2024-04-22 23:59:03,Cleveland,US,15.55,38,1018,clear sky,2.57,41.4995,-81.6954
2024-04-22 23:59:03,Cologne,DE,3.48,81,1022,clear sky,1.03,50.9333,6.95
2024-04-22 23:59:04,Colombo,LK,26.97,77,1007,overcast clouds,1.62,6.9319,79.8478
2024-04-22 23:59:04,Colorado Springs,US,22.13,21,1009,broken clouds,10.29,38.8339,-104.8214
2024-04-22 23:59:05,Columbus,US,16.61,27,1027,clear sky,0.89,39.9612,-82.9988
2024-04-22 23:59:06,Copenhagen,DK,1.54,71,1024,overcast clouds,2.43,55.6759,12.5655
2024-04-22 23:59:06,Cordoba,AR,21.8,85,984,scattered clouds,3.09,-31.4135,-64.1811
2024-04-22 23:59:07,Daegu,KR,12.47,76,1015,broken clouds,3.6,35.8,128.55
2024-04-22 23:59:07,Dakar,SN,22.07,83,1010,few clouds,3.09,14.6937,-17.4441
2024-04-22 23:59:08,Dallas,US,21.81,41,1019,clear sky,3.6,32.7668,-96.7836
2024-04-22 23:59:08,Damascus,SY,16.42,33,1019,clear sky,1.82,33.5102,36.2913
2024-04-22 23:59:09,Dar es Salaam,TZ,25.21,94,1013,light rain,2.06,-6.8235,39.2695
2024-04-22 23:59:09,Denver,US,23.36,22,1005,overcast clouds,6.71,39.7392,-104.9847
2024-04-22 23:59:10,Detroit,US,17.89,42,1014,clear sky,6.69,42.3314,-83.0458
2024-04-22 23:59:11,Dhaka,BD,28.99,89,1004,haze,5.14,23.7104,90.4074
2024-04-22 23:59:11,Doha,QA,27.97,44,1006,clear sky,2.57,25.2867,51.5333
2024-04-22 23:59:12,Dortmund,DE,2.49,84,1023,scattered clouds,0,51.5167,7.45
2024-04-22 23:59:12,Douala,CM,24.37,93,1011,overcast clouds,1.39,4.0483,9.7043
2024-04-22 23:59:13,Dresden,DE,-0.61,83,1017,clear sky,1.03,51.0509,13.7383
2024-04-22 23:59:13,Dubai,AE,28.63,30,1006,clear sky,4.12,25.2582,55.3047
2024-04-22 23:59:14,Dublin,US,23.72,54,1008,clear sky,5.14,37.7021,-121.9358
2024-04-22 23:59:14,Durban,ZA,21.51,83,1013,overcast clouds,3.39,-29.8579,31.0292
2024-04-22 23:59:15,Dusseldorf,DE,4.11,84,1023,clear sky,1.54,51.2217,6.7762
2024-04-22 23:59:15,Edinburgh,GB,6.91,86,1028,broken clouds,3.09,55.9521,-3.1965
2024-04-22 23:59:16,Edmonton,CA,17.84,20,1009,few clouds,10.8,53.5501,-113.4687
2024-04-22 23:59:17,El Paso,US,27.12,28,1015,few clouds,1.54,31.8001,-106.2005
2024-04-22 23:59:17,Erbil,IQ,12.9,67,1017,clear sky,1.54,36.1926,44.0106
2024-04-22 23:59:18,Esfahan,IR,10.8,61,1013,overcast clouds,1.47,32.6572,51.6776
2024-04-22 23:59:18,Essen,DE,3.83,82,1024,broken clouds,2.11,51.45,7.0167
2024-04-22 23:59:19,Faisalabad,PK,24.47,38,1006,clear sky,3.11,31.4167,73.0833
2024-04-22 23:59:20,Fez,MA,15.14,77,1015,clear sky,3.6,34.0372,-4.9998
2024-04-22 23:59:20,Florence,IT,7.28,90,1012,broken clouds,1.34,43.7667,11.25
2024-04-22 23:59:21,Fortaleza,BR,29.07,79,1011,broken clouds,1.54,-3.7227,-38.5247
2024-04-22 23:59:22,Frankfurt,DE,3.08,76,1021,clear sky,2.06,50.1167,8.6833
2024-04-22 23:59:23,Freetown,SL,27.84,74,1009,light rain,6.17,8.484,-13.2299
2024-04-22 23:59:23,Fukuoka,JP,16.08,89,1010,moderate rain,2.06,33.6064,130.4181
2024-04-22 23:59:24,Fuzhou,CN,18.94,97,1009,overcast clouds,0.48,26.0614,119.3061
2024-04-22 23:59:24,Geneva,US,18.38,26,1010,overcast clouds,2.68,41.8875,-88.3054
2024-04-22 23:59:25,Genoa,IT,7.16,72,1010,scattered clouds,4.92,44.4129,8.9573
2024-04-22 23:59:25,Glasgow,GB,9.21,85,1028,broken clouds,3.09,55.8652,-4.2576
2024-04-22 23:59:26,Gothenburg,SE,0.02,76,1021,clear sky,1.54,57.7072,11.9668
2024-04-22 23:59:26,Guadalajara,MX,34.64,8,1005,clear sky,3.66,20.6667,-103.3333
2024-04-22 23:59:27,Guangzhou,CN,23.97,91,1007,broken clouds,1.24,23.1167,113.25
2024-04-22 23:59:28,Guatemala City,GT,27.55,41,1016,light rain,7.2,14.6407,-90.5133
2024-04-22 23:59:28,Guayaquil,EC,29.98,70,1007,broken clouds,2.57,-2.1667,-79.9
2024-04-22 23:59:29,Gwangju,KR,12.44,85,1013,overcast clouds,1.97,35.1547,126.9156
2024-04-22 23:59:29,Haifa,IL,18.31,80,1018,clear sky,5.74,32.8156,34.9892
2024-04-22 23:59:30,Hamburg,DE,0.15,85,1024,clear sky,1.54,53.55,10
2024-04-22 23:59:30,Hamilton,US,17.62,31,1017,clear sky,2.24,39.1834,-84.5333
2024-04-22 23:59:31,Hanoi,VN,26,91,1005,overcast clouds,2.84,21.0245,105.8412
2024-04-22 23:59:31,Harare,ZW,15.46,58,1018,clear sky,2.34,-17.8294,31.0539
2024-04-22 23:59:32,Harrisburg,US,17.25,28,1016,clear sky,4.12,40.2737,-76.8844
2024-04-22 23:59:33,Hartford,US,13.99,23,1015,clear sky,2.68,41.7668,-72.7662
2024-04-22 23:59:33,Havana,CU,29.18,62,1015,clear sky,4.98,23.133,-82.383
2024-04-22 23:59:34,Helsinki,FI,-0.73,93,1007,snow,8.94,60.1695,24.9355
2024-04-22 23:59:34,Hiroshima,JP,18.02,95,1011,overcast clouds,1.6,34.3963,132.4594
2024-04-22 23:59:35,Ho Chi Minh City,VN,28.93,81,1007,scattered clouds,3.09,10.75,106.6667
2024-04-22 23:59:35,Hong Kong,HK,25.43,94,1006,moderate rain,2.68,22.2855,114.1577
2024-04-22 23:59:36,Honolulu,US,26.12,58,1019,clear sky,4.47,21.3069,-157.8583
2024-04-22 23:59:37,Houston,US,22.65,41,1019,clear sky,2.57,29.7633,-95.3633
2024-04-22 23:59:37,Hyderabad,IN,27.73,61,1011,haze,4.12,17.3753,78.4744
2024-04-22 23:59:38,Indianapolis,US,17.68,35,1018,scattered clouds,4.21,39.7684,-86.158
2024-04-22 23:59:38,Islamabad,PK,18.8,69,1008,overcast clouds,2.58,33.7104,73.1338
2024-04-22 23:59:39,Istanbul,TR,15.06,64,1019,broken clouds,2.57,41.0351,28.9833
2024-04-22 23:59:39,Izmir,TR,16.73,88,1017,clear sky,2.06,38.4622,27.0923
2024-04-22 23:59:40,Jacksonville,US,19.39,63,1018,scattered clouds,4.47,30.3322,-81.6556
2024-04-22 23:59:40,Jaipur,IN,27.62,34,1008,haze,1.03,26.9167,75.8167
2024-04-22 23:59:41,Jakarta,ID,26.91,89,1007,haze,0,-6.2146,106.8451
2024-04-22 23:59:41,Jeddah,SA,26.92,44,1010,clear sky,3.09,21.5169,39.2192
2024-04-22 23:59:42,Jerusalem,IL,19.79,36,1020,broken clouds,1.35,31.769,35.2163
2024-04-22 23:59:42,Johannesburg,ZA,17.21,57,1018,clear sky,1.85,-26.2023,28.0436
2024-04-22 23:59:43,Kabul,AF,12.26,63,1013,broken clouds,1.18,34.5,69.4167
2024-04-22 23:59:44,Kampala,UG,22.66,93,1011,overcast clouds,0.71,0.3163,32.5822
2024-04-22 23:59:44,Kanpur,IN,28.54,20,1004,clear sky,3,26.4667,80.35
2024-04-22 23:59:45,Kansas City,US,20.19,35,1011,overcast clouds,3.13,39.0997,-94.5786
2024-04-22 23:59:45,Karachi,PK,24.9,78,1007,clear sky,3.09,24.9056,67.0822
2024-04-22 23:59:46,Kathmandu,NP,17.12,51,1013,few clouds,1.54,27.7167,85.3167
2024-04-22 23:59:46,Khartoum,SD,33.04,10,1007,clear sky,5.97,15.5518,32.5324
2024-04-22 23:59:47,Kiev,UA,7.19,85,1020,overcast clouds,1.66,50.4333,30.5167
2024-04-22 23:59:47,Kingston,JM,30.53,70,1012,few clouds,6.69,17.997,-76.7936
2024-04-22 23:59:48,Kinshasa,CD,26.21,83,1012,thunderstorm with light rain,4.12,-4.3246,15.3215
2024-04-22 23:59:48,Kolkata,IN,30.97,40,1004,haze,1.54,22.5697,88.3697
2024-04-22 23:59:49,Kuala Lumpur,MY,26.49,94,1007,few clouds,0,3.1431,101.6865
2024-04-22 23:59:50,Kunming,CN,14.96,67,1017,clear sky,0,25.0389,102.7183
2024-04-22 23:59:50,Kuwait City,KW,27.14,52,1013,clear sky,0.89,29.3697,47.9783
2024-04-22 23:59:51,Kyoto,JP,16.01,96,1013,overcast clouds,1.45,35.0211,135.7538
2024-04-22 23:59:51,Lagos,NG,29.18,85,1010,scattered clouds,3.21,6.5833,3.75
2024-04-22 23:59:52,Lahore,PK,22.99,64,1006,scattered clouds,6.17,31.5497,74.3436
2024-04-22 23:59:52,Las Vegas,US,34.77,10,1007,clear sky,8.94,36.175,-115.1372
2024-04-22 23:59:53,Leeds,GB,8.86,88,1025,broken clouds,4.12,53.7964,-1.5477
2024-04-22 23:59:53,Leipzig,DE,0.44,87,1023,clear sky,3.09,51.342,12.375
2024-04-22 23:59:54,Lima,PE,24.14,65,1010,clear sky,6.17,-12.0432,-77.0282
2024-04-22 23:59:54,Lisbon,PT,18.23,57,1017,clear sky,5.66,38.7167,-9.1333
2024-04-22 23:59:55,Ljubljana,SI,3.95,89,1016,light rain,3.6,46.0511,14.5051
2024-04-22 23:59:56,London,GB,7.54,76,1025,broken clouds,3.6,51.5085,-0.1257
2024-04-22 23:59:56,Los Angeles,US,19.84,72,1016,haze,4.63,34.0522,-118.2437
2024-04-22 23:59:57,Louisville,US,18.04,30,1020,clear sky,2.24,38.2542,-85.7594
2024-04-22 23:59:57,Luanda,AO,29,90,1009,broken clouds,2.06,-8.8368,13.2343
2024-04-22 23:59:58,Lusaka,ZM,16.47,48,1016,clear sky,1.93,-15.4067,28.2871
2024-04-22 23:59:58,Luxembourg,BE,0.78,94,1023,broken clouds,2.02,50,5.5
2024-04-22 23:59:59,Lyon,FR,3.51,63,1018,overcast clouds,0.45,45.75,4.5833
2024-04-22 23:59:59,Macau,MO,23.82,94,1006,mist,1.54,22.2006,113.5461
2024-04-23 00:00:00,Madras,IN,29.09,85,1006,scattered clouds,4.02,13.0878,80.2785
2024-04-23 00:00:00,Madrid,ES,10.15,33,1019,clear sky,7.2,40.4165,-3.7026
2024-04-23 00:00:01,Malmo,SE,2.18,62,1022,overcast clouds,3.09,55.6059,13.0007
2024-04-23 00:00:02,Managua,NI,34.79,40,1007,broken clouds,5.51,12.1328,-86.2504
2024-04-23 00:00:03,Manama,BH,25.75,79,1009,dust,10.29,26.2154,50.5832
2024-04-23 00:00:03,Manchester,GB,8.79,93,1026,mist,0.51,53.4809,-2.2374
2024-04-23 00:00:04,Manila,PH,28.55,74,1010,few clouds,1.03,14.6042,120.9822
2024-04-23 00:00:04,Maputo,MZ,23.82,64,1012,clear sky,3.13,-25.9653,32.5892
2024-04-23 00:00:05,Marrakech,MA,22.04,46,1013,broken clouds,5.14,31.6315,-8.0083
2024-04-23 00:00:05,Marseille,FR,6.15,61,1011,scattered clouds,1.79,43.3333,5.5
2024-04-23 00:00:06,Mashhad,IR,19.08,59,1017,broken clouds,0,36.297,59.6062
2024-04-23 00:00:07,Mecca,SA,28.59,32,1009,clear sky,2.69,21.4267,39.8261
2024-04-23 00:00:08,Medan,ID,26.68,94,1006,broken clouds,0.89,3.5833,98.6667
2024-04-23 00:00:09,Medellin,CO,19.87,93,1020,overcast clouds,2.68,6.2518,-75.5636
2024-04-23 00:00:09,Melbourne,US,21.66,67,1016,overcast clouds,5.81,28.0836,-80.6081
2024-04-23 00:00:10,Memphis,US,19.82,31,1021,clear sky,3.19,35.1495,-90.049
2024-04-23 00:00:12,Mexico City,MX,20.96,46,1025,thunderstorm with light rain,11.32,19.4285,-99.1277
2024-04-23 00:00:13,Miami,US,25.22,81,1014,light rain,2.06,25.7743,-80.1937
2024-04-23 00:00:13,Milan,IT,5.35,94,1012,light rain,2.06,45.4643,9.1895
2024-04-23 00:00:14,Milwaukee,US,18.06,26,1011,clear sky,9.77,43.0006,-87.9668
2024-04-23 00:00:15,Minneapolis,US,17.44,46,1004,overcast clouds,2.24,44.98,-93.2638
2024-04-23 00:00:15,Minsk,BY,3.86,90,1018,overcast clouds,6.3,53.9,27.5667
2024-04-23 00:00:16,Mombasa,KE,26.23,89,1010,moderate rain,2.57,-4.0547,39.6636
2024-04-23 00:00:16,Monaco,MC,8.66,71,977,scattered clouds,3.09,43.7314,7.419
2024-04-23 00:00:17,Monrovia,LR,27.87,82,1010,overcast clouds,3.2,6.3005,-10.7969
2024-04-23 00:00:17,Montevideo,UY,20.01,83,1010,broken clouds,4.12,-34.8335,-56.1674
2024-04-23 00:00:18,Montreal,CA,7.71,37,1017,few clouds,7.2,45.5088,-73.5878
2024-04-23 00:00:18,Moscow,RU,8.45,66,1018,overcast clouds,5.42,55.7522,37.6156
2024-04-23 00:00:19,Mumbai,IN,28.99,65,1008,haze,3.6,19.0144,72.8479
2024-04-23 00:00:19,Munich,DE,3.31,81,1018,light rain,2.24,48.1374,11.5755
2024-04-23 00:00:20,Muscat,OM,27.34,64,1008,clear sky,2.02,23.6139,58.5922
2024-04-23 00:00:21,Nagoya,JP,18.31,75,1014,light rain,1.58,35.1815,136.9064
2024-04-23 00:00:21,Nairobi,KE,18.81,93,1022,moderate rain,1.54,-1.2833,36.8167
2024-04-23 00:00:22,Naples,IT,13.03,80,1010,few clouds,1.03,40.8333,14.25
2024-04-23 00:00:22,Nashville,US,18.87,29,1020,clear sky,0.58,36.1659,-86.7844
2024-04-23 00:00:23,Nassau,US,13.99,38,1017,clear sky,1.79,40.7507,-73.5829
2024-04-23 00:00:23,New Delhi,IN,26.78,34,1006,haze,2.06,28.6128,77.2311
2024-04-23 00:00:24,New Orleans,US,21,35,1020,few clouds,1.79,29.9547,-90.0751
2024-04-23 00:00:24,New York,US,15.92,27,1019,clear sky,4.63,40.7143,-74.006
2024-04-23 00:00:25,Newcastle,AU,15.45,96,1025,fog,0.89,-32.9272,151.7765
2024-04-23 00:00:26,Nice,FR,-0.44,57,1012,overcast clouds,3.05,44,7.25
